SalePrice,Gr Liv Area,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Garage Cars,Garage Area,Lot Area,Lot Frontage,Neighborhood,MS Zoning,Full Bath,Half Bath,TotRms AbvGrd,Fireplaces,Garage Type,Kitchen Qual,Bsmt Qual,Central Air,House Style
149900,1034,6,5,1978,1978,2.0,504.0,8014,,Sawyer,RL,1,0,5,1,Basment,TA,Gd,Y,SFoyer
134900,858,5,5,1982,1982,2.0,576.0,7252,,Sawyer,RL,1,0,5,0,Detchd,TA,Gd,Y,SFoyer
137000,860,5,6,1982,1982,2.0,528.0,8740,74.0,Sawyer,RL,1,0,4,0,Detchd,TA,TA,Y,SFoyer
139000,1092,5,5,1962,1962,1.0,288.0,11616,,Sawyer,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
165000,1774,5,5,1961,1961,1.0,384.0,15400,88.0,Sawyer,RL,2,0,8,1,Attchd,TA,TA,Y,SLvl
148000,1138,6,5,1960,1960,2.0,480.0,15312,88.0,Sawyer,RL,1,0,6,1,Attchd,TA,TA,Y,SLvl
165000,2071,5,5,1956,1956,1.0,336.0,15584,,ClearCr,RL,1,1,9,1,Attchd,TA,TA,Y,SLvl
63900,660,2,2,1947,1950,0.0,0.0,9000,,Sawyer,RL,1,0,5,0,,Fa,,N,1Story
161500,1788,4,5,1957,1989,1.0,304.0,11250,,ClearCr,RL,1,0,8,2,Attchd,TA,TA,Y,1.5Fin
143000,1473,5,8,1968,2003,1.0,452.0,25095,65.0,ClearCr,RL,1,0,5,2,Attchd,Ex,TA,Y,1Story
135000,1229,4,6,1956,1956,1.0,284.0,17140,,Edwards,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
82500,861,4,5,1940,1950,2.0,539.0,12342,,Edwards,RL,1,0,4,0,Detchd,TA,TA,Y,1Story
190000,1867,5,5,1955,1993,1.0,303.0,10708,,ClearCr,RL,1,0,7,3,Attchd,TA,TA,Y,1Story
139600,1733,3,5,1955,1955,2.0,452.0,13680,,Edwards,RL,2,0,8,1,Attchd,TA,,Y,1Story
122000,1383,4,5,1954,1954,2.0,498.0,15635,,Edwards,RL,1,0,6,0,Attchd,TA,,Y,1Story
127500,1689,6,5,1956,1956,2.0,480.0,9855,73.0,Edwards,RL,1,0,7,1,Attchd,TA,TA,Y,1Story
121500,1073,5,5,1956,1956,1.0,340.0,9571,68.0,Edwards,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
60000,1276,5,3,1958,1958,1.0,350.0,9571,68.0,Edwards,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
154400,1639,6,7,1946,1950,1.0,240.0,9350,50.0,Edwards,RL,1,1,6,1,Detchd,Gd,TA,Y,2Story
113000,672,4,6,1941,1950,1.0,234.0,9340,50.0,Edwards,RL,1,0,4,0,Attchd,TA,TA,Y,1Story
125000,1089,5,6,1954,1954,1.0,252.0,7440,62.0,Edwards,RL,1,0,5,1,Detchd,TA,Gd,Y,1Story
84000,845,4,3,1957,1957,1.0,290.0,11500,,Edwards,RL,1,0,5,0,Detchd,TA,,N,1Story
139500,1049,5,5,1984,1984,1.0,266.0,4235,42.0,Edwards,RL,2,0,5,0,Attchd,Gd,Gd,Y,1Story
131000,1716,5,4,1949,2008,1.0,281.0,11409,60.0,Edwards,RL,1,1,8,1,Attchd,TA,TA,Y,1.5Fin
105000,1258,6,5,1939,1950,1.0,280.0,9060,60.0,Edwards,RL,1,0,6,0,Detchd,TA,TA,Y,1.5Fin
108000,1510,4,5,1940,1950,1.0,296.0,9084,60.0,Edwards,RL,1,0,7,1,Detchd,TA,TA,Y,2Story
162000,1061,7,6,1990,1991,2.0,462.0,10778,74.0,SawyerW,RL,1,1,4,0,Attchd,Gd,Gd,Y,SLvl
156500,1338,6,5,1983,1983,2.0,576.0,19255,66.0,SawyerW,RL,1,1,5,1,Attchd,Gd,Gd,Y,SLvl
316600,2132,8,8,1983,2009,2.0,612.0,12327,79.0,SawyerW,RL,1,1,5,1,BuiltIn,Gd,Gd,Y,1.5Fin
271900,2196,7,7,1990,1991,3.0,701.0,14684,90.0,SawyerW,RL,2,0,7,1,Attchd,Gd,Gd,Y,1Story
213000,1775,7,5,1993,1993,2.0,425.0,9317,75.0,SawyerW,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
239900,1879,7,5,1993,1994,2.0,473.0,10560,85.0,SawyerW,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
239500,2020,8,5,1995,1995,2.0,466.0,9828,80.0,SawyerW,RL,2,1,8,1,Attchd,Gd,Gd,Y,2Story
131000,2016,5,7,1880,2007,2.0,576.0,26400,120.0,SawyerW,RL,1,0,7,1,Attchd,TA,,Y,2Story
118964,1535,5,5,1979,1979,2.0,410.0,7018,64.0,SawyerW,RL,2,0,8,0,Attchd,TA,,Y,1Story
153337,1224,5,5,1979,1979,2.0,528.0,7018,64.0,SawyerW,RL,0,2,6,2,Detchd,TA,Gd,Y,SFoyer
147983,2228,5,5,1979,1979,2.0,720.0,7018,64.0,SawyerW,RL,2,0,8,0,Detchd,TA,,Y,2Story
118858,1535,5,5,1979,1979,2.0,400.0,7018,64.0,SawyerW,RL,2,0,8,0,Attchd,TA,,Y,1Story
118858,1535,5,5,1979,1979,2.0,400.0,7018,64.0,SawyerW,RL,2,0,8,0,Attchd,TA,,Y,1Story
142953,2240,5,5,1979,1979,2.0,528.0,7018,64.0,SawyerW,RL,2,0,12,0,Detchd,TA,,Y,2Story
148325,1229,5,5,1979,1979,2.0,672.0,7040,64.0,SawyerW,RL,0,2,6,2,Detchd,Gd,Gd,Y,SFoyer
113722,1513,5,5,1979,1979,2.0,400.0,7007,64.0,SawyerW,RL,2,0,8,0,Attchd,TA,,Y,1Story
269500,2787,7,5,2000,2000,4.0,820.0,11855,,SawyerW,RL,4,2,8,2,BuiltIn,TA,Ex,Y,2Story
269500,2787,7,5,2000,2000,4.0,820.0,7939,,SawyerW,RL,4,2,8,2,BuiltIn,TA,Ex,Y,2Story
269500,2787,7,5,2000,2000,4.0,820.0,7976,,SawyerW,RL,4,2,8,2,BuiltIn,TA,Ex,Y,2Story
323262,1680,9,5,2009,2009,3.0,1138.0,10933,84.0,CollgCr,RL,1,1,8,1,Attchd,Ex,Ex,Y,1Story
297000,1718,8,5,2007,2008,3.0,826.0,10637,79.0,CollgCr,RL,2,0,7,1,Attchd,Gd,Ex,Y,1Story
295493,1630,8,5,2008,2008,3.0,860.0,10226,61.0,CollgCr,RL,2,0,8,1,Attchd,Ex,Ex,Y,1Story
332000,1720,9,5,2008,2008,3.0,846.0,10816,65.0,CollgCr,RL,2,0,8,1,Attchd,Ex,Ex,Y,1Story
239900,1468,8,5,2008,2008,3.0,904.0,9178,71.0,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
212000,1768,8,5,2007,2007,2.0,578.0,10769,68.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
272500,1838,8,5,2007,2008,2.0,524.0,11422,77.0,CollgCr,RL,2,0,7,2,Attchd,Gd,Ex,Y,1Story
239000,1800,9,5,2007,2007,2.0,702.0,11923,122.0,CollgCr,RL,2,0,7,0,Attchd,Ex,Ex,Y,1Story
220000,1604,7,5,2006,2006,2.0,660.0,8814,68.0,CollgCr,RL,2,1,8,1,Attchd,Gd,Gd,Y,1Story
200000,1290,7,5,2007,2007,2.0,662.0,6762,64.0,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
221800,1254,8,5,2008,2008,3.0,810.0,10324,95.0,CollgCr,RL,2,0,5,0,Attchd,Gd,Gd,Y,1Story
194500,1232,7,5,2007,2007,2.0,632.0,7314,64.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
237000,1498,8,5,2005,2006,3.0,844.0,11645,78.0,CollgCr,RL,2,0,7,1,Attchd,Gd,Ex,Y,1Story
173000,1422,6,5,2005,2006,2.0,440.0,11646,79.0,CollgCr,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
275000,1644,7,5,1989,1989,2.0,569.0,12800,,SawyerW,RL,2,0,5,1,Attchd,Gd,Gd,Y,SLvl
233500,1759,7,5,1992,1993,2.0,525.0,16698,,ClearCr,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
185000,2126,5,5,1967,1967,2.0,538.0,28698,,ClearCr,RL,2,1,7,0,Attchd,TA,TA,Y,2Story
152000,1040,5,5,1996,1996,2.0,576.0,12464,82.0,CollgCr,RL,1,0,6,0,Detchd,Gd,Gd,Y,1Story
143000,990,5,7,1994,1994,1.0,440.0,9757,65.0,CollgCr,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
231500,1764,6,5,1997,1997,2.0,470.0,15426,65.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
212000,1661,7,6,1996,1996,2.0,550.0,10667,43.0,CollgCr,RL,2,1,6,1,Attchd,Gd,Gd,Y,2Story
207000,1463,7,5,1998,1998,2.0,539.0,14753,65.0,CollgCr,RL,2,0,5,0,Attchd,TA,Gd,Y,1Story
145000,1097,5,5,1994,1995,2.0,672.0,10859,112.0,CollgCr,RL,1,1,6,0,Attchd,TA,Gd,Y,1Story
138000,990,5,5,1994,1995,2.0,480.0,8072,60.0,CollgCr,RL,1,0,5,0,Detchd,TA,Gd,Y,1Story
197900,1779,7,5,1998,1998,2.0,546.0,10400,80.0,CollgCr,RL,2,1,6,0,Attchd,Gd,Gd,Y,2Story
204000,1501,7,5,1999,1999,2.0,577.0,10335,78.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
192000,1431,7,5,1999,1999,2.0,666.0,9017,68.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
200000,1772,6,5,1998,1998,2.0,492.0,8750,70.0,CollgCr,RL,2,1,7,1,Attchd,TA,Gd,Y,2Story
195000,1660,7,5,2002,2002,2.0,493.0,8935,68.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
227000,1573,7,5,2002,2002,2.0,544.0,9808,67.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
230000,1840,7,5,2001,2001,2.0,622.0,12420,79.0,CollgCr,RL,2,1,6,0,Attchd,Gd,Gd,Y,2Story
187100,1430,7,5,2001,2002,2.0,605.0,16285,67.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
203000,1444,7,5,2002,2001,2.0,577.0,10739,65.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
201000,1492,7,5,2001,2001,2.0,608.0,11166,75.0,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
124000,1040,5,5,1978,1978,0.0,0.0,8430,60.0,CollgCr,RL,2,0,5,0,,TA,Gd,Y,1Story
140000,907,5,5,1978,1978,1.0,343.0,16269,,CollgCr,RL,1,0,5,0,Attchd,TA,Gd,Y,1Story
134900,914,5,7,1979,1979,2.0,444.0,6950,76.0,CollgCr,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
150500,1040,5,7,1977,2008,2.0,484.0,8800,61.0,CollgCr,RL,2,0,5,0,Detchd,Gd,Gd,Y,1Story
136500,864,5,8,1978,2005,1.0,336.0,7000,,CollgCr,RL,1,0,6,0,Attchd,TA,TA,Y,1Story
143500,1268,5,7,1977,1989,1.0,252.0,9286,,CollgCr,RL,1,1,5,0,Detchd,Gd,Gd,Y,1Story
133500,864,5,6,1972,1972,1.0,338.0,15523,36.0,CollgCr,RL,1,0,5,1,Attchd,TA,TA,Y,1Story
123000,894,5,5,1972,1972,2.0,600.0,7200,60.0,CollgCr,RL,1,0,6,0,Detchd,TA,TA,Y,1Story
133900,768,5,8,1972,2003,1.0,396.0,7200,60.0,CollgCr,RL,1,0,5,0,Detchd,TA,Gd,Y,SFoyer
133000,768,5,7,1972,2007,2.0,396.0,8445,70.0,CollgCr,RL,1,0,5,0,Detchd,TA,Gd,Y,SFoyer
250000,1611,7,5,2002,2002,3.0,1231.0,11664,90.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
254750,2184,8,5,2003,2003,2.0,570.0,12334,,CollgCr,RL,2,1,8,1,BuiltIn,Gd,Gd,Y,2Story
236500,1788,8,5,2001,2001,2.0,522.0,11838,,CollgCr,RL,2,0,7,1,Attchd,Ex,Gd,Y,1Story
261500,1872,8,5,2001,2001,2.0,531.0,11885,,CollgCr,RL,2,1,7,1,BuiltIn,Ex,Gd,Y,2Story
313000,2153,9,5,2000,2000,3.0,736.0,11050,,CollgCr,RL,2,1,8,2,Attchd,Ex,Ex,Y,2Story
198500,1725,7,5,2002,2002,2.0,550.0,8749,70.0,CollgCr,RL,2,1,6,0,Attchd,Gd,Gd,Y,2Story
211000,1870,7,5,2001,2001,2.0,608.0,11250,,CollgCr,RL,2,1,6,0,Attchd,Gd,Gd,Y,2Story
220000,1513,8,5,1999,2000,2.0,521.0,15750,90.0,CollgCr,RL,2,0,5,1,Attchd,Gd,Gd,Y,1Story
203000,1504,7,5,1996,1996,2.0,478.0,11883,73.0,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
279500,1828,8,5,2002,2003,2.0,523.0,12782,,CollgCr,RL,2,0,7,1,Attchd,Gd,Ex,Y,1Story
210000,1417,7,5,1997,1998,2.0,511.0,8750,70.0,CollgCr,RL,2,0,7,1,Attchd,Gd,Gd,Y,1Story
219500,2034,7,5,1997,1998,2.0,645.0,9375,,CollgCr,RL,2,1,8,0,Attchd,Gd,Gd,Y,2Story
191000,1716,7,5,1996,1996,2.0,512.0,8750,70.0,CollgCr,RL,2,1,7,1,Attchd,Gd,Gd,Y,2Story
178000,1212,7,5,2001,2001,2.0,573.0,9100,70.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
213000,1630,7,5,2000,2001,2.0,451.0,9750,75.0,CollgCr,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
144000,848,6,5,2003,2004,2.0,420.0,4435,,CollgCr,RM,1,0,4,0,Attchd,Gd,Gd,Y,1Story
140000,848,6,5,2003,2003,2.0,420.0,4435,,CollgCr,RM,1,0,4,0,Attchd,Gd,Gd,Y,1Story
293200,1602,8,5,2007,2007,3.0,810.0,10200,85.0,CollgCr,RL,2,0,7,1,Attchd,Gd,Gd,Y,1Story
190000,1728,7,5,2004,2004,2.0,572.0,9313,65.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
190000,1500,7,5,2004,2004,2.0,570.0,8487,63.0,CollgCr,RL,2,0,6,0,Attchd,Gd,Gd,Y,1Story
173500,1476,6,5,2005,2005,2.0,540.0,8633,64.0,CollgCr,RL,2,1,7,0,Attchd,Gd,Gd,Y,2Story
170000,1396,6,5,2007,2007,2.0,440.0,11069,85.0,CollgCr,RL,2,1,6,1,BuiltIn,Gd,Gd,Y,2Story
108000,1126,4,5,1949,2003,2.0,520.0,8777,67.0,Edwards,RL,2,0,5,0,Detchd,Gd,,Y,1Story
167000,1486,5,7,1964,1999,2.0,480.0,9937,75.0,Edwards,RL,1,0,7,0,Detchd,TA,TA,Y,1Story
100000,816,4,6,1938,1958,1.0,288.0,8877,67.0,Edwards,RL,1,0,3,1,Detchd,TA,TA,Y,1Story
198500,1922,7,5,2003,2003,2.0,672.0,7301,64.0,Edwards,RL,3,0,7,1,BuiltIn,Gd,,Y,SFoyer
159500,1426,6,6,1977,1977,2.0,440.0,7950,75.0,Edwards,RL,1,1,6,0,Attchd,TA,TA,Y,2Story
127000,1149,4,6,1960,1971,1.0,544.0,10682,80.0,Edwards,RL,1,0,7,0,2Types,TA,TA,Y,1Story
125000,1125,6,6,1976,1976,1.0,352.0,7200,72.0,Edwards,RL,1,0,6,1,Detchd,TA,TA,Y,SLvl
320000,1698,9,5,2007,2008,3.0,768.0,13286,86.0,Edwards,RL,2,0,8,1,Attchd,Ex,Ex,Y,1Story
145500,1072,6,5,2005,2006,2.0,525.0,3675,35.0,Edwards,RM,1,0,5,0,Basment,TA,Gd,Y,SFoyer
118000,698,5,9,1947,2008,0.0,0.0,9405,50.0,Edwards,RL,1,0,4,0,,TA,TA,Y,1Story
85000,876,4,5,1959,1959,1.0,320.0,6410,64.0,Edwards,RL,1,0,5,0,Detchd,TA,TA,Y,1Story
120000,1368,5,5,1950,1950,1.0,195.0,11767,70.0,Edwards,RL,1,0,6,0,Attchd,TA,Fa,Y,1Story
98000,1529,4,3,1945,1950,1.0,240.0,8405,50.0,Edwards,RL,2,0,9,0,Detchd,TA,,N,1.5Fin
99900,864,5,8,1922,1950,0.0,0.0,4060,56.0,Edwards,RL,1,0,4,0,,TA,Fa,Y,1Story
82000,944,3,3,1952,1952,2.0,528.0,10206,74.0,Edwards,RL,1,0,4,0,Detchd,Fa,,N,1Story
119900,1678,5,5,1959,1959,0.0,0.0,10926,65.0,Edwards,RL,2,0,10,0,,TA,TA,Y,1Story
103500,1560,5,5,1956,1956,1.0,313.0,11767,70.0,Edwards,RL,1,0,7,1,Attchd,TA,TA,Y,1Story
112000,960,4,3,1956,1956,1.0,288.0,8926,,Edwards,RL,1,0,5,0,Basment,TA,TA,Y,1Story
110000,1196,6,8,1920,2000,2.0,528.0,12354,67.0,Edwards,RL,1,0,7,0,Detchd,Gd,TA,Y,1.5Fin
122000,1298,5,6,1941,1950,1.0,256.0,8212,45.0,Edwards,RL,1,0,6,2,Detchd,TA,TA,Y,1.5Fin
117000,1604,5,5,1941,1960,2.0,660.0,10998,60.0,Edwards,RL,2,0,6,0,Detchd,TA,TA,Y,1.5Fin
160000,1268,5,4,1938,1950,1.0,250.0,6300,70.0,SWISU,RH,1,1,7,2,Basment,TA,TA,Y,1.5Fin
159434,1520,5,5,1932,2000,1.0,281.0,4500,55.0,SWISU,RH,1,0,6,0,Detchd,TA,TA,Y,1.5Fin
60000,438,2,5,1920,1950,1.0,246.0,8400,60.0,SWISU,RL,1,0,3,0,Detchd,Fa,TA,N,1Story
139500,1489,6,7,1940,1950,1.0,240.0,9900,60.0,SWISU,RL,2,0,7,1,Detchd,TA,TA,Y,1.5Fin
197000,3082,7,3,1920,1970,2.0,672.0,15863,102.0,SWISU,RL,2,1,12,2,Basment,TA,TA,Y,2.5Fin
105000,1242,6,6,1935,1950,1.0,180.0,5707,43.0,SWISU,RL,1,1,6,1,Detchd,TA,TA,Y,2Story
135000,1981,4,3,1928,1950,2.0,576.0,7804,65.0,SWISU,RL,2,0,7,2,Detchd,Gd,TA,Y,1.5Fin
147500,1232,6,8,1916,2000,2.0,440.0,8574,64.0,Crawfor,RL,1,0,6,1,Detchd,Gd,TA,Y,1Story
137450,1608,6,6,1925,1990,1.0,216.0,6171,51.0,SWISU,RL,2,1,7,1,Detchd,Gd,TA,Y,1.5Fin
155000,1135,7,9,1936,2007,2.0,576.0,7200,60.0,SWISU,RL,1,0,6,0,Detchd,Gd,Gd,Y,2Story
177000,1913,6,6,1928,1950,2.0,342.0,7558,57.0,Crawfor,RL,1,1,9,1,Detchd,TA,TA,Y,1.5Fin
145000,1477,7,7,1928,1950,1.0,216.0,6292,52.0,SWISU,RL,2,0,6,1,Detchd,TA,TA,Y,1.5Fin
137000,1228,7,8,1918,1990,1.0,215.0,7155,53.0,Crawfor,RL,1,0,6,1,Detchd,TA,TA,Y,2Story
234000,2080,7,9,1926,2004,1.0,282.0,10918,53.0,Crawfor,RL,1,1,9,2,Detchd,Gd,Gd,Y,2Story
205000,1567,5,6,1940,1950,2.0,440.0,13680,60.0,Crawfor,RL,1,1,6,2,Detchd,TA,TA,Y,1.5Fin
177500,1494,6,7,1942,1950,1.0,213.0,7500,,Crawfor,RL,1,0,7,2,Attchd,Gd,TA,Y,2Story
160000,1308,5,7,1940,1950,1.0,256.0,9600,130.0,Crawfor,RL,1,1,7,2,Detchd,TA,TA,Y,1.5Fin
155000,1273,5,4,1960,1960,1.0,307.0,14680,80.0,Crawfor,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
163500,964,5,7,1921,2006,2.0,432.0,13360,80.0,Crawfor,RL,1,0,5,0,Detchd,TA,Gd,Y,1Story
154900,1343,5,6,1921,1950,1.0,186.0,7681,54.0,Crawfor,RL,1,1,7,1,Detchd,TA,TA,Y,1.5Fin
205000,2480,7,6,1940,1950,2.0,400.0,8145,,Crawfor,RL,2,1,13,2,Detchd,TA,TA,Y,2.5Unf
144800,1112,5,6,1954,1954,1.0,390.0,9100,70.0,Crawfor,RL,1,0,6,1,Attchd,TA,TA,Y,1Story
174500,1564,7,7,1941,1950,1.0,234.0,12000,75.0,Crawfor,RL,1,1,7,1,Attchd,Fa,TA,Y,2Story
193000,1561,6,6,1960,1960,2.0,463.0,13339,90.0,Crawfor,RL,2,0,6,1,Attchd,TA,TA,Y,1Story
158000,1523,5,7,1949,2005,1.0,295.0,15600,78.0,Crawfor,RL,2,0,7,1,Attchd,Fa,TA,N,1.5Fin
158500,1152,6,8,1950,2004,1.0,300.0,14000,80.0,Crawfor,RL,1,0,6,1,Attchd,Gd,TA,Y,1Story
224000,1906,6,5,1954,1954,2.0,576.0,17500,100.0,Crawfor,RL,1,1,6,2,Basment,TA,TA,Y,1Story
115000,1032,6,6,1980,1980,2.0,452.0,1733,24.0,Blueste,RM,1,0,5,1,Detchd,TA,TA,Y,2Story
137000,1229,6,6,1980,1992,2.0,462.0,1488,24.0,Blueste,RM,1,1,5,1,Attchd,Gd,Gd,Y,2Story
121000,1229,6,6,1980,1980,2.0,462.0,1612,24.0,Blueste,RM,1,1,5,1,Attchd,TA,Gd,Y,2Story
124000,1229,6,6,1980,1980,2.0,462.0,1300,24.0,Blueste,RM,1,1,5,1,Attchd,TA,Gd,Y,2Story
208000,1982,6,6,1986,1986,2.0,501.0,13607,,Crawfor,RL,2,1,6,1,BuiltIn,TA,TA,Y,SLvl
315000,2365,7,9,1971,2009,2.0,551.0,17597,,Crawfor,RL,2,0,7,2,Attchd,Ex,Gd,Y,1Story
222000,1680,6,9,1988,2007,2.0,540.0,21695,,Crawfor,RL,2,0,5,1,Attchd,Gd,Gd,Y,1Story
147000,1344,5,7,1920,1997,1.0,468.0,10690,59.0,IDOTRR,RM,1,0,6,0,Detchd,TA,TA,Y,2Story
123000,2168,5,6,1900,1993,2.0,576.0,8660,50.0,IDOTRR,RM,2,0,11,0,Detchd,Gd,TA,N,2Story
78000,1192,5,5,1920,1950,1.0,189.0,6402,60.0,IDOTRR,RM,1,0,6,0,Detchd,TA,TA,N,2Story
85000,1526,3,2,1915,1982,0.0,0.0,8470,105.0,IDOTRR,C (all),1,0,6,0,,Fa,TA,N,1.5Fin
75000,572,4,6,1925,1950,1.0,200.0,10200,60.0,IDOTRR,C (all),1,0,4,0,Detchd,TA,TA,N,1Story
230000,1648,8,5,2007,2008,2.0,482.0,3843,44.0,Crawfor,RM,2,0,5,1,Attchd,Ex,Ex,Y,1Story
57625,810,2,4,1910,1950,1.0,280.0,21780,109.0,IDOTRR,I (all),1,0,4,0,Detchd,TA,,N,1Story
251000,2052,8,5,2000,2001,3.0,642.0,10125,75.0,Mitchel,RL,2,1,7,1,BuiltIn,Gd,Gd,Y,2Story
239686,2149,7,5,2003,2003,2.0,670.0,12822,48.0,Mitchel,RL,1,1,6,1,Attchd,Gd,Ex,Y,1.5Fin
240000,1710,7,5,2004,2005,2.0,550.0,12118,43.0,Mitchel,RL,2,0,7,1,Attchd,Gd,Ex,Y,1Story
215000,1961,6,5,2001,2002,2.0,560.0,12209,71.0,Mitchel,RL,2,1,7,1,BuiltIn,Gd,Ex,Y,2Story
156450,926,6,6,1977,1977,1.0,351.0,9750,75.0,Mitchel,RL,1,0,5,1,Attchd,TA,TA,Y,SFoyer
173000,1287,6,7,1977,1977,2.0,541.0,9360,72.0,Mitchel,RL,1,1,5,2,Attchd,TA,Gd,Y,SFoyer
126000,1734,5,5,1977,1977,2.0,539.0,10125,75.0,Mitchel,RL,2,0,8,0,Attchd,Gd,,Y,1.5Fin
173000,1217,7,5,1990,1991,2.0,497.0,9947,,Mitchel,RL,2,0,6,0,Attchd,Gd,Gd,Y,SLvl
152000,1595,5,5,1991,1991,2.0,672.0,11070,82.0,Mitchel,RL,2,0,5,0,Detchd,TA,Gd,Y,1Story
137500,1344,6,6,1958,1958,2.0,525.0,14375,,Timber,RL,1,0,7,1,Basment,Gd,TA,Y,SLvl
375000,2036,7,5,1965,1965,2.0,513.0,215245,150.0,Timber,RL,2,0,8,2,Attchd,TA,Gd,Y,1Story
315500,1620,9,5,2007,2008,3.0,912.0,12898,89.0,Timber,RL,2,0,6,1,Attchd,Ex,Ex,Y,1Story
224500,1692,7,5,2009,2009,2.0,650.0,13159,83.0,Timber,RL,2,1,6,0,Attchd,Gd,Ex,Y,2Story
410000,2036,9,5,2008,2008,3.0,780.0,13438,113.0,Timber,RL,2,0,9,1,Attchd,Ex,Ex,Y,1Story
316500,1641,9,5,2008,2008,3.0,885.0,14463,79.0,Timber,RL,2,0,7,0,Attchd,Ex,Ex,Y,1Story
201000,1466,8,5,2007,2007,3.0,610.0,8925,73.0,Timber,RL,2,0,7,0,Attchd,Gd,Gd,Y,1Story
175000,1412,6,5,1988,1988,2.0,576.0,11457,130.0,Timber,RL,2,0,6,1,Attchd,Gd,Gd,Y,1Story
204000,2237,6,8,1980,2006,2.0,440.0,9839,,Timber,RL,2,1,7,1,BuiltIn,Gd,Gd,Y,2Story
213500,1479,7,5,1987,1989,2.0,578.0,14419,125.0,Timber,RL,2,1,7,1,Attchd,Gd,Gd,Y,SLvl
220000,1296,8,5,2001,2002,2.0,471.0,6853,,Timber,RL,2,0,6,0,Attchd,Gd,Ex,Y,1Story
170000,2014,7,5,2003,2003,2.0,486.0,9157,75.0,Timber,RL,2,1,9,0,Attchd,Gd,Gd,Y,2Story
315000,1838,9,5,2006,2006,3.0,765.0,14601,85.0,Timber,RL,2,0,8,1,Attchd,Ex,Ex,Y,1Story
425000,1978,9,5,2007,2007,3.0,920.0,12633,85.0,Timber,RL,2,0,7,1,Attchd,Ex,Ex,Y,1Story
139500,1008,5,7,1968,1968,1.0,384.0,12518,75.0,Mitchel,RL,1,0,6,0,Attchd,Gd,TA,Y,1Story
115000,1771,5,4,1960,2006,2.0,336.0,21750,100.0,Mitchel,RL,1,0,9,1,Attchd,TA,,Y,1Story
162000,1204,6,5,1998,1998,2.0,412.0,4500,32.0,Mitchel,RM,2,0,5,0,Attchd,TA,Ex,Y,1Story
165000,1224,6,5,1999,1999,2.0,402.0,4500,,Mitchel,RM,2,0,5,0,Attchd,TA,Ex,Y,1Story
91000,988,4,5,1973,1973,1.0,297.0,1596,21.0,MeadowV,RM,1,0,5,0,BuiltIn,TA,Gd,Y,SLvl
130000,874,5,6,1968,1968,1.0,288.0,9858,62.0,Mitchel,RL,1,0,5,0,Attchd,TA,TA,Y,1Story
86000,630,4,8,1970,2002,1.0,286.0,1526,21.0,MeadowV,RM,1,0,3,0,Attchd,Gd,Gd,Y,SFoyer
160000,1404,5,5,1969,2000,2.0,504.0,13383,83.0,Mitchel,RL,2,0,7,1,Attchd,TA,TA,Y,1Story
80000,630,4,4,1970,1970,1.0,286.0,1477,21.0,MeadowV,RM,1,0,3,0,Attchd,TA,Gd,Y,SFoyer
97000,1344,4,6,1970,2008,0.0,0.0,1533,21.0,MeadowV,RM,1,1,6,1,,TA,TA,Y,2Story
88000,1092,4,4,1970,1970,1.0,286.0,2217,21.0,MeadowV,RM,1,1,6,0,Attchd,TA,TA,Y,2Story
131900,796,5,8,1972,1972,1.0,336.0,7689,50.0,Mitchel,RL,1,0,4,0,Detchd,TA,Gd,Y,SFoyer
131250,1091,6,5,1993,1996,1.0,429.0,7706,62.0,Mitchel,RL,1,0,5,0,Attchd,TA,Gd,Y,SLvl
